product_id,maxPrice,minPrice,Purchased?,Category
5690991,8.53625,8.53625,1,1.0
5816160,3.95,3.95,0,1.0
5688034,4.7,4.7,1,1.0
5894930,6.330000000000001,6.330000000000001,0,1.0
5802145,10.0,10.0,0,1.0
5862295,1.4229999999999998,1.4089999999999998,1,1.1
5790481,4.44,4.44,0,1.0
5829120,16.69666666666667,16.69666666666667,0,1.0
5844290,42.254999999999995,42.254999999999995,0,1.0
5862277,1.4066666666666665,1.3833333333333335,1,2.0
5803406,4.19,4.19,0,1.0
5751447,9.37,9.37,0,0.8333333333333334
5866584,6.98,6.98,0,1.0
5784572,3.97,3.97,0,1.0
5877912,1.27,1.27,0,1.0
5527233,5.242,5.242,0,1.0
5888360,10.16,10.16,0,1.0
5840355,9.735,9.735,1,1.0
5876206,6.33,6.33,0,0.0
5858029,6.35,6.35,0,1.0
5861922,24.13,24.13,0,1.0
5885152,5.56,5.56,0,1.0
5898376,4.673333333333333,4.673333333333333,0,1.0
5804520,3.95,3.95,0,1.0
5697125,0.782,0.782,1,0.8
5881725,6.51,6.51,0,1.0
5823633,5.145714285714285,5.145714285714285,1,1.0
5797980,4.11,4.11,0,1.0
5808511,7.3,7.3,0,1.0
5843183,27.43,27.43,0,1.0
5540,14.041249999999998,14.041249999999998,1,1.0
5857107,7.78,7.78,0,1.0
3895,7.78,7.78,0,1.0
5856485,11.9,11.9,0,1.0
5809326,0.0,0.0,0,1.0
5843755,5.41,5.41,0,1.0
5902339,5.532000000000002,5.532000000000002,1,1.15
5810446,3.97,3.865,0,0.5
5900260,5.845714285714286,5.845714285714286,1,1.0
5739036,3.306923076923075,3.306923076923075,1,1.0
5890121,4.98,4.98,0,1.0
5774347,11.98,11.98,1,4.0
5900068,7.41,7.41,0,1.0
5698501,1.51,1.51,0,1.0
5633150,0.4000000000000001,0.4000000000000001,0,1.0
5838579,3.49,3.49,0,1.0
5711147,6.03,6.03,0,2.5
5741029,5.56,5.56,0,1.0
5927804,0.0,0.0,0,1.0
5837645,10.248888888888887,10.248888888888887,1,1.0
5913519,29.68,29.68,0,1.0
5866155,2.06,2.06,1,1.75
5828841,9.05,9.05,0,1.0
5849949,7.489999999999999,7.489999999999999,0,1.3333333333333333
5790688,4.405882352941176,4.343529411764705,1,1.2352941176470589
5761116,13.963333333333333,13.963333333333333,1,1.0
5770045,2.8099999999999996,2.8099999999999996,1,1.3333333333333333
5868291,11.79666666666667,11.693333333333335,1,1.2
5565114,3.0,3.0,0,1.0
5811918,5.54,5.54,0,1.0
5736325,3.933333333333333,3.9183333333333326,1,0.9444444444444444
5884358,7.14,7.14,0,1.0
5904751,1.59,1.59,0,1.0
5842240,18.97,18.97,0,1.0
5689114,23.57,23.57,0,1.0
5837099,2.94,2.94,0,1.0
5809887,4.76,4.76,0,1.0
5549792,3.0,3.0,0,1.0
5828701,5.56,5.56,0,1.0
5840086,3.3028571428571425,3.2857142857142856,1,0.9285714285714286
5806446,3.6157142857142857,3.6157142857142857,1,1.0
5815448,0.63,0.63,0,1.0
5844343,14.51,14.51,0,1.0
5859460,5.56,5.56,0,1.0
5899100,5.25,4.855,0,1.0
5839960,1.11,1.11,0,1.0
5803691,13.33,13.33,1,1.0
5822797,13.79,13.79,0,1.0
5882921,7.35,7.35,1,1.75
5865855,2.0,2.0,0,1.0
5674908,3.17,3.0949999999999998,0,1.0
5818982,9.44,9.44,0,1.0
5670723,0.48,0.48,0,1.0
5826066,26.040000000000003,26.040000000000003,1,1.0
5908440,35.24,35.24,0,1.0
5804037,3.9699999999999998,3.9199999999999995,1,1.0
5831823,4.6,4.6,0,1.0
5837657,7.62,7.467999999999999,0,1.0
5828234,3.81,3.81,0,1.5
5927811,0.715,0.715,0,1.0
5877033,3.490000000000001,3.490000000000001,1,1.0
5843588,0.75,0.75,0,1.0
5771955,7.299999999999998,7.299999999999998,1,1.0
19162,10.759302325581384,10.730930232558128,1,1.1046511627906976
5809345,0.79,0.79,0,1.0
5851610,1.73,1.73,1,1.0
5884074,3.6700000000000004,3.6700000000000004,0,1.0
5914802,11.11,11.11,0,1.0
5813960,2.2900000000000005,2.2900000000000005,1,1.1666666666666667
5869301,4.32,4.32,0,1.0
5696316,6.59,6.59,0,1.0
5742734,1.8676923076923075,1.8676923076923075,1,1.4615384615384615
5845208,1.6499999999999997,1.6499999999999997,0,1.0
5899838,3.8842857142857135,3.8842857142857135,1,0.9285714285714286
5837203,3.41,3.41,0,1.0
5930785,9.44,9.44,0,4.0
5869139,6.2616666666666685,6.202777777777779,1,1.2777777777777777
72207,3.97,3.97,0,1.0
5683543,2.0233333333333334,2.0233333333333334,1,1.0
5800436,10.95,10.95,0,1.0
5716389,5.24,5.24,0,1.0
5885193,5.56,5.56,0,1.0
36743,18.622,18.336499999999997,1,1.15
5842142,1.5776923076923077,1.5530769230769232,1,1.5384615384615385
5659819,0.9499999999999998,0.9499999999999998,0,1.0
5857080,0.63,0.63,1,1.25
5736187,3.97,3.928,1,2.0
5895454,6.49,6.49,0,4.0
5783943,3.9699999999999998,3.928571428571428,1,2.142857142857143
5695914,1.29,1.29,0,1.0
5898364,4.623333333333334,4.623333333333334,0,1.0
5889401,0.0,0.0,0,1.0
5838933,4.504,4.504,1,1.0
5848911,11.33,11.33,0,1.0
5894925,6.33,6.33,0,1.0
5823530,5.091428571428572,5.091428571428572,1,0.8571428571428571
5869449,5.76,4.03,0,4.0
5786933,3.97,3.705,1,4.0
5847872,7.873333333333331,7.851111111111109,1,1.2777777777777777
5678034,4.6,4.6,0,1.0
5896444,1.5742857142857143,1.5742857142857143,1,0.8571428571428571
5889606,6.8925,6.8925,0,1.0
5894638,5.56,5.56,0,1.0
5919420,5.56,5.56,1,2.0
5812798,3.5833333333333335,3.4066666666666663,0,1.0
5877494,2.38,2.38,0,0.0
5813827,3.7899999999999996,3.7899999999999996,1,1.5
5740515,3.9500000000000006,3.9500000000000006,1,1.0
5816413,4.920000000000001,4.920000000000001,1,1.0
5831663,1.9,1.9,0,1.0
5740527,3.95,3.67,0,1.0
6944,4.914838709677419,4.909677419354838,1,0.967741935483871
5683890,2.62,2.62,1,2.0
5766300,14.29,14.29,0,1.0
5836499,4.6049999999999995,4.6049999999999995,0,1.0
5810472,27.92,27.92,0,1.0
5851712,30.68,30.68,0,1.0
5811437,0.7038461538461538,0.7038461538461538,1,0.9230769230769231
5842222,34.76,34.76,0,1.0
5785491,25.87,25.87,1,1.0
5730512,0.7766666666666667,0.7566666666666667,1,1.0
5905553,42.96000000000001,42.96000000000001,1,1.0
5706458,3.33,3.33,0,1.0
5828713,5.835,5.835,0,1.0
5753481,2.6087499999999992,2.6087499999999992,1,1.125
5875443,2.0500000000000003,2.0400000000000005,1,1.5454545454545454
5893599,1.11,1.11,0,1.0
5540780,19.785,19.785,1,1.0
5858506,4.391111111111112,4.391111111111112,1,1.6666666666666667
37042,5.06909090909091,5.06909090909091,1,0.9090909090909091
5897647,71.1,71.1,0,0.5
5914750,13.06,13.06,0,1.0
5829070,21.37,21.37,0,1.0
5860165,0.78,0.748,0,1.0
5706545,15.08,15.08,0,1.0
5839234,7.78,7.78,0,1.0
5847748,7.14,7.14,0,1.0
5853629,19.00719999999999,18.98439999999999,1,1.08
5585354,4.21,4.21,0,1.0
5850005,2.970666666666667,2.970666666666667,1,1.0
5863560,1.1,1.1,0,1.0
5919986,25.1,25.1,0,1.0
5867815,15.87,15.87,0,1.0
5687150,2.6028571428571428,2.6028571428571428,1,1.0
5563786,3.0,3.0,1,1.0
5751394,9.37,9.37,1,1.0
5821094,4.417499999999999,4.417499999999999,1,1.125
5878234,7.68,7.68,0,1.0
5880546,4.6,4.6,0,1.0
5826707,6.3500000000000005,6.3500000000000005,1,1.0
5886325,5.87,5.87,0,1.0
5900643,4.40888888888889,4.40888888888889,1,0.8888888888888888
5870974,3.5575,3.5300000000000002,1,1.75
5685406,6.609999999999999,6.609999999999999,1,2.0
5924133,10.32,10.32,0,1.0
5780184,3.97,3.97,0,1.0
36749,16.11,16.11,0,1.0
5787571,3.17,3.17,0,1.0
5854375,4.046666666666667,4.046666666666667,0,1.0
5783564,3.97,3.97,0,1.25
5824547,5.56,5.56,0,1.0
5832275,18.25,18.25,0,1.0
5656099,13.876666666666667,13.876666666666667,0,1.0
5812054,2.48,2.48,1,1.0
5687332,10.0,10.0,0,1.0
5797259,5.56,5.56,0,1.0
5896183,12.07,12.07,0,1.0
5811649,2.334999999999999,2.3133333333333335,1,1.2777777777777777
5878192,1.27,1.27,0,1.0
5809818,0.48,0.48,0,1.0
5867181,9.830576923076912,9.830576923076912,1,1.0961538461538463
5734586,3.97,3.97,0,1.0
5899958,12.63,12.63,0,1.0
5744361,3.0471428571428576,3.0471428571428576,1,1.4285714285714286
5696307,5.79,5.79,1,1.5
5899848,3.963255813953488,3.94906976744186,1,1.0
8071,1.590000000000002,1.590000000000002,1,1.2
5739948,4.44,4.44,0,1.0
5809903,4.86,4.86,0,1.0
5865009,15.08,15.08,0,1.0
5700083,15.436000000000003,15.436000000000003,1,1.0
5639741,3.0,3.0,1,1.0
5875784,2.0500000000000003,2.0500000000000003,1,1.0
5794076,8.73,8.73,0,0.75
5763947,4.354,4.354,0,1.0
5899361,1.6600000000000001,1.6600000000000001,0,1.0
5914285,5.5200000000000005,5.5200000000000005,1,1.0
5853454,12.38,12.38,0,1.0
40053,5.56,5.56,0,1.0
5849714,2.86,2.86,0,0.5
5691620,6.19,6.19,0,1.0
5809561,0.4,0.4,0,1.0
5799406,2.935,2.935,0,1.0
5792799,18.207333333333334,18.16466666666667,1,1.3
5758043,2.7,2.7,0,1.0
5731704,1.59,1.59,0,1.0
5886717,2.3799999999999994,2.3799999999999994,1,1.0
5857319,2.62,2.62,0,1.0
5885216,4.859999999999999,4.859999999999999,0,1.0
5797987,6.19,6.19,0,2.5
5898243,0.79,0.7366666666666667,1,2.0
5864280,36.98,36.98,0,1.0
5904940,0.0,0.0,0,1.0
5849638,6.22,6.22,0,1.0
5687483,3.490000000000001,3.490000000000001,1,1.3
5840390,3.02,3.02,0,2.5
5875416,2.022499999999999,2.018571428571428,1,1.3928571428571428
5837116,2.7,2.7,0,1.0
5740530,3.938,3.938,1,1.2
5823550,5.09,5.09,0,1.0
5888957,4.76,4.76,0,1.0
5857359,1.5075757575757573,1.5075757575757573,1,1.0909090909090908
5850561,16.76166666666667,16.76166666666667,1,1.0
5905656,2.085,2.085,0,1.0
5745822,3.81,3.81,0,1.0
5806152,1.75,1.75,0,1.0
5815454,5.95,5.95,0,2.5
5864364,23.65,23.65,1,1.75
5931337,1.59,1.59,0,1.0
5825449,4.43,4.43,0,1.0
5883070,7.33,7.33,0,1.0
5903591,21.875,21.875,0,1.0
5883124,12.54,12.54,0,1.0
5844153,7.826470588235295,7.826470588235295,1,1.1764705882352942
5895886,4.125714285714286,4.125714285714286,1,1.0
5863824,4.472499999999999,4.435,1,1.0
5723510,2.484193548387097,2.4729032258064514,1,1.2258064516129032
5838138,3.49,3.49,0,1.0
5919904,4.4399999999999995,4.4399999999999995,1,1.1578947368421053
13552,4.29,4.29,1,1.0
5713030,4.76,4.76,0,1.0
5866943,14.62,14.62,0,1.0
5844354,4.67,4.67,0,1.0
5811495,5.4,5.4,0,1.0
5815640,4.71,4.71,0,1.0
5844150,6.189999999999999,6.189999999999999,1,1.1428571428571428
5897546,2.16,2.16,0,2.0
5786305,5.56,5.56,0,1.0
5800957,9.21,9.21,0,1.0
5926700,79.21,79.21,0,1.0
5849033,10.276372093023301,10.250813953488414,1,1.2279069767441861
5857354,2.78,2.78,0,1.0
5846760,8.73,8.73,0,1.0
5888516,7.62,7.62,0,1.0
5858357,13.37,13.37,0,1.0
5813292,9.44,9.44,0,1.0
5729898,3.092142857142856,3.092142857142856,1,1.0714285714285714
5858600,5.476666666666667,5.476666666666667,0,1.0
5808555,11.64,11.64,0,1.0
5684935,5.640000000000001,5.640000000000001,0,1.0
5913647,13.44,13.44,0,1.0
5761448,14.6,14.6,0,1.0
5734482,3.97,3.97,0,1.0
5713404,7.3,7.3,0,1.0
5848649,5.71,5.71,0,1.0
5697065,2.22,2.22,0,1.0
5679445,0.63,0.63,0,1.0
5842119,1.59,1.59,0,1.0
5746639,6.03,6.03,0,1.0
5862005,38.080000000000005,38.080000000000005,1,1.0
5881432,17.460000000000004,17.460000000000004,1,0.875
5891223,4.17,4.17,0,1.0
5801771,1.7300000000000002,1.7300000000000002,1,1.1764705882352942
5894149,3.56,3.56,0,1.0
5780876,15.776000000000002,15.776000000000002,0,1.0
5876833,7.54,7.54,0,1.0
5867637,25.38,25.38,0,2.5
5893682,8.66,8.66,0,1.0
5668427,5.56,5.56,0,1.0
5817772,0.79,0.79,1,1.0
5884619,1.036,1.036,0,1.0
5919413,5.56,5.56,1,2.0
5882557,7.420000000000001,7.420000000000001,1,2.0
5879026,3.56,3.56,0,1.0
5760328,5.71,5.71,0,1.0
5743750,3.49,3.49,0,3.0
5773076,6.03,6.03,0,1.0
5813055,3.9500000000000006,3.9500000000000006,0,0.6666666666666666
5727765,6.03,6.03,0,1.0
5801336,6.3500000000000005,6.3500000000000005,1,1.2857142857142858
5812506,6.824999999999999,6.824999999999999,0,1.0
5811775,5.863333333333333,5.863333333333333,1,1.0
5848078,10.63,10.63,0,1.0
5824554,5.56,5.56,0,1.0
5659665,0.9499999999999998,0.9499999999999998,1,2.0
5674670,2.0200000000000005,2.0200000000000005,1,1.0
5843668,14.423333333333332,14.423333333333332,0,1.0
5772463,4.759999999999999,4.725454545454545,1,1.4545454545454546
5853695,2.3475,2.0512500000000005,1,1.75
5886797,5.02,4.933333333333333,1,2.0
5770019,2.81,2.81,0,1.0
5618397,18.68666666666667,18.68666666666667,1,1.3333333333333333
5884305,4.3999999999999995,4.3999999999999995,1,1.5
5900355,1.43,1.43,1,1.0
5847350,5.953333333333333,5.953333333333333,0,1.0
5850502,12.22,12.22,0,1.0
5884366,7.14,7.14,1,1.75
5804064,3.3700000000000006,3.3700000000000006,0,1.0
5878182,1.08,1.08,0,1.0
5924307,1.835,1.835,0,1.0
5815087,3.9699999999999998,3.9699999999999998,1,1.0
8726,12.54,12.54,0,1.0
5804297,13.422500000000001,13.422500000000001,0,1.0
5876403,11.889999999999999,11.4775,0,1.0
5777426,17.34,17.34,0,1.0
5860238,13.41,13.41,0,1.0
5809625,4.984285714285714,4.984285714285714,1,1.4285714285714286
5862249,1.383333333333333,1.383333333333333,0,1.0
5839272,7.5760000000000005,7.5760000000000005,0,1.0
5863293,5.08,5.08,0,1.0
5869610,8.730000000000002,8.730000000000002,1,1.0
5928959,1.43,1.43,0,2.5
5550008,3.0,3.0,0,1.0
5861329,1.59,1.59,1,1.0
5931417,0.0,0.0,0,1.0
5857090,8.617999999999999,8.617999999999999,0,1.0
5851341,13.896666666666668,13.896666666666668,0,1.0
5887673,13.49,13.49,0,1.0
5882774,3.17,3.17,1,1.6
5929550,1.43,1.43,0,1.0
5913344,11.95,11.95,0,1.0
5755597,7.78,7.78,1,1.75
5832487,1.5653846153846156,1.5653846153846156,1,1.0
5875718,93.49,93.49,0,1.0
5560974,2.966666666666667,2.966666666666667,1,1.0
19379,3.5520000000000005,3.5520000000000005,0,1.0
5849402,10.0,10.0,0,1.0
5873227,6.3,6.3,0,1.0
5853320,26.57,26.57,1,1.0
11081,8.49,8.49,0,1.0
5705033,2.7299999999999995,2.7299999999999995,0,1.0
5863100,3.02,3.02,0,1.0
5760002,7.389999999999998,7.389999999999998,1,1.2142857142857142
5903966,1.59,1.59,0,1.0
5785590,7.92,7.92,0,1.0
5815827,6.03,6.03,1,1.0
5886203,4.89,4.89,0,1.0
5834371,10.32,10.32,0,1.0
5870672,3.49,3.49,0,1.0
5904712,1.35,1.35,0,1.0
5875383,2.05,1.9949999999999999,0,1.0
7370,6.27,6.27,0,1.0
5714057,9.37,9.37,1,1.75
5836831,7.29,7.29,0,1.0
5727893,4.68,4.68,0,1.0
5861916,2.56,2.56,0,1.0
5761287,2.86,2.86,0,1.0
5770888,16.67,16.67,0,1.0
5913371,5.83,5.83,0,1.0
5827009,4.372558139534881,4.357674418604649,1,1.1395348837209303
5910412,25.429999999999996,25.429999999999996,0,1.0
5809158,13.915,13.915,0,1.0
5864279,36.19,36.19,0,1.0
5885627,5.079999999999999,5.079999999999999,1,1.375
5809792,4.680833333333332,4.653333333333332,1,1.25
5904477,15.29,15.29,0,1.0
5864663,1.43,1.43,0,1.0
5817892,5.56,5.56,0,1.0
59893,0.9212500000000002,0.917916666666667,1,1.1458333333333333
5921851,4.87,4.87,0,1.0
5909045,6.19,6.19,0,1.0
5736034,0.4,0.4,0,1.0
5782978,4.11,4.11,0,1.0
5803965,3.9699999999999993,3.9699999999999993,1,1.2727272727272727
5564050,4.44,4.44,0,1.0
5803695,18.5,18.5,1,1.375
5899436,6.855,6.855,0,1.0
5864467,33.17,33.17,0,0.75
4972,15.160000000000005,15.160000000000005,1,1.0
5784589,3.3033333333333332,3.3033333333333332,0,1.0
5834535,17.14,17.14,0,1.0
5835381,4.13,4.13,0,1.0
5710687,6.35,6.35,0,1.0
5884365,7.14,6.885,0,1.0
39918,2.8396491228070198,2.834561403508774,1,1.1403508771929824
5684651,4.92,4.92,0,1.0
5889105,3.961874999999999,3.961874999999999,1,1.375
5890128,4.320666666666666,4.320666666666666,1,1.0
5856948,4.759999999999999,4.759999999999999,1,1.0
5831835,4.6,4.6,0,1.0
5848309,42.699999999999996,42.699999999999996,1,1.0
5923260,3.67,3.67,0,1.0
5885428,12.06,12.06,0,1.0
5798012,2.4987500000000002,2.4987500000000002,1,1.0
5700226,3.175,3.175,0,1.0
5860252,8.664,8.664,0,1.0
5887695,4.3100000000000005,4.3100000000000005,1,1.4285714285714286
5899927,3.9096428571428583,3.9096428571428583,1,1.1071428571428572
5787706,5.502857142857143,5.502857142857143,1,0.8571428571428571
5764987,3.97,3.97,0,1.0
5706709,3.636956521739131,3.636956521739131,1,1.1304347826086956
5839208,7.78,7.78,0,1.0
5815759,5.32,5.32,1,1.5833333333333333
5840114,3.160273972602735,3.160273972602735,1,1.082191780821918
5723521,2.5999999999999996,2.5799999999999996,1,1.0
5846318,4.14,4.14,0,1.0
5811949,3.16,3.16,0,1.0
5846457,15.400000000000004,15.400000000000004,1,1.0
5867423,0.51,0.51,0,1.0
5567926,3.0,2.963636363636364,1,0.9090909090909091
5744133,8.89,8.89,1,1.6
5649469,4.3075,3.89,1,1.75
5760529,1.566,1.566,1,1.2
5826426,5.24,5.24,0,1.0
5926540,0.0,0.0,0,1.0
5624856,5.54,5.54,0,1.0
5735267,3.947777777777777,3.947777777777777,1,0.9444444444444444
5864883,10.92,10.92,0,1.0
5660137,0.22999999999999998,0.22999999999999998,1,1.6
5710098,0.95,0.95,0,1.0
5565040,3.0,3.0,0,1.0
5851993,9.37,9.37,0,1.0
5855149,7.46,7.46,0,1.0
5708687,3.48,3.48,0,1.0
5726653,6.189999999999999,6.189999999999999,1,1.0
5842725,8.73,8.73,0,1.0
5650651,2.84,2.84,0,1.0
5814726,3.57,3.57,0,1.0
5900296,1.3749999999999998,1.3749999999999998,0,1.0
5822413,5.855,5.855,0,1.0
5915869,8.146666666666667,8.146666666666667,0,1.0
5817693,1.0235294117647058,1.0188235294117645,1,1.1176470588235294
5895793,1.59,1.59,1,1.6
5784677,2.367368421052631,2.361052631578947,1,1.0263157894736843
5863854,27.680000000000003,27.680000000000003,1,1.375
5885851,3.1,3.1,0,1.0
5812754,3.2311111111111113,3.2311111111111113,1,1.3333333333333333
5755858,5.5600000000000005,5.5600000000000005,1,1.0
5896034,3.35,3.35,0,1.0
5879127,0.71,0.71,0,1.0
5856845,2.25,2.25,0,1.0
5858524,2.973333333333333,2.973333333333333,0,1.0
5857673,4.353469387755104,4.329795918367348,1,1.3673469387755102
5905562,2.2199999999999998,2.2199999999999998,1,1.3
5828211,2.38,2.38,0,1.0
5755455,3.7975000000000003,3.7975000000000003,0,1.0
5848422,0.79,0.79,0,1.0
5747372,0.7299999999999999,0.7299999999999999,1,1.0
5870982,3.48,3.48,1,2.0
5803889,3.65,3.65,0,1.0
5888094,18.25,18.25,0,1.0
5854820,5.226428571428571,5.226428571428571,1,1.0
5788523,3.9033333333333338,3.9033333333333338,1,1.0
5906058,5.56,5.56,0,1.0
5804069,3.97,3.97,0,1.0
5716562,0.79,0.79,0,1.0
5734501,3.97,3.97,0,1.0
5880452,18.24,18.24,0,1.0
5862559,5.021818181818182,5.002727272727273,1,1.7272727272727273
7662,1.891,1.891,1,0.9
5693499,7.372727272727274,7.372727272727274,1,1.0
5704838,5.725555555555555,5.725555555555555,1,1.3333333333333333
5862299,1.43,1.43,0,1.0
5805447,11.905,11.905,0,1.0
5664688,0.615,0.615,0,1.0
5862286,1.43,1.43,0,1.0
5833654,5.71,5.71,0,1.0
5822381,3.0,3.0,1,1.4285714285714286
5861057,3.97,3.97,0,1.0
5895784,1.46,1.46,1,1.75
5868399,3.17,3.17,0,1.0
5867961,3.95,3.95,0,4.0
5926559,6.02,6.02,0,1.0
5901764,2.41,2.41,0,1.0
5836313,3.02,3.02,0,1.0
5695951,1.4243999999999999,1.4224,1,1.44
5880415,6.63,6.63,0,1.0
5732017,3.7828571428571443,3.7828571428571443,1,1.1904761904761905
5847720,7.14,7.079999999999999,1,1.5
5549776,3.0,3.0,0,1.0
5853448,15.71,15.71,0,0.6666666666666666
5869457,2.46,2.46,0,1.0
5887585,3.0,3.0,1,1.7777777777777777
5557738,5.381428571428572,5.381428571428572,1,1.0
5802433,0.35,0.34615384615384615,1,0.9230769230769231
5802490,5.08,5.08,0,1.0
6587,5.24,5.24,0,1.0
5866556,3.97,3.9175000000000004,0,1.0
5881780,5.56,5.56,0,1.0
5853427,8.855,8.855,0,1.0
5753490,12.717999999999998,12.717999999999998,1,1.0
5809867,12.22,12.22,0,0.75
5820369,3.97,3.97,0,1.0
5610205,6.330000000000001,6.330000000000001,0,1.3333333333333333
5734505,3.95375,3.9375,1,1.375
5788739,10.0,10.0,0,1.0
5878252,5.373333333333332,5.373333333333332,1,1.0
5689629,5.54,5.54,0,1.0
5811960,6.349999999999999,6.349999999999999,0,1.0
5843546,3.903472222222223,3.892361111111112,1,1.2638888888888888
5867072,0.784,0.784,1,1.9
5897506,5.08,5.08,0,1.0
5787182,3.97,3.97,0,1.0
5678406,5.79,5.79,0,1.0
5875535,2.0324999999999998,2.0324999999999998,1,1.75
5855510,95.07999999999997,95.07999999999997,1,1.15
5786552,10.87,10.87,0,1.0
5842919,7.94,7.94,0,1.0
5862009,0.38000000000000006,0.38000000000000006,1,2.0
5692284,5.54,5.54,0,1.0
5777699,6.67,6.67,0,1.0
5709100,8.738000000000001,8.738000000000001,1,1.3
5815096,3.8899999999999997,3.8899999999999997,0,1.0
5902732,0.79,0.79,0,1.0
5910267,21.332500000000003,20.745,0,1.0
5848338,1.4052941176470586,1.4052941176470586,1,1.0
5837084,4.759999999999999,4.744444444444444,1,1.3333333333333333
5866145,2.0599999999999996,2.0599999999999996,1,1.4
5834738,0.7892307692307686,0.7876923076923071,1,1.0769230769230769
5674733,3.0,3.0,0,1.0
5725887,5.56,5.56,0,1.0
5889487,2.7874999999999996,2.715,0,0.75
5804668,5.498181818181817,5.498181818181817,1,0.9090909090909091
5723516,2.4175,2.4175,0,1.0
5892111,3.1,3.1,0,1.0
5929911,10.59,10.59,0,1.0
5651952,2.434285714285714,2.434285714285714,1,1.0
5836497,4.76,4.76,0,1.0
5862050,8.54,8.54,0,1.0
5857272,2.62,2.62,1,1.5
5765362,37.86000000000001,37.86000000000001,1,1.0
5839237,7.78,7.78,0,0.8333333333333334
5910221,24.86,24.86,0,1.0
5877391,1.707391304347826,1.6904347826086958,1,0.9565217391304348
5896442,1.1925000000000001,1.1925000000000001,0,1.0
5662278,1.404,1.404,0,1.0
5862266,1.43,1.29,0,0.0
5766133,5.438571428571429,5.317142857142857,1,1.2857142857142858
5845097,5.06,5.06,0,1.0
5889462,4.345,4.345,0,1.0
5930746,1.43,1.43,0,1.0
5697503,6.59,6.59,0,1.0
5837925,0.6255555555555555,0.6255555555555555,1,1.4444444444444444
5887587,2.993333333333333,2.993333333333333,1,0.9333333333333333
5870697,4.37,4.346666666666667,1,1.0
5881579,23.789999999999996,23.789999999999996,1,1.0
5904009,5.54,5.54,0,1.0
5860194,0.6128571428571429,0.6085714285714285,1,1.2142857142857142
5763908,9.520000000000001,9.520000000000001,0,1.0
5904296,1.51,1.51,0,1.0
5891379,2.94,2.94,0,1.0
5864448,2.52,2.52,0,1.0
5902701,1.43,1.43,0,1.3333333333333333
5892045,9.525,9.525,0,1.0
5692613,6.980000000000002,6.980000000000002,1,1.25
5587652,3.4674193548387087,3.4674193548387087,1,1.064516129032258
5772481,3.095,3.095,0,1.0
5842652,14.51,14.51,1,2.0
5769111,4.03,4.03,0,1.0
5845226,3.76,3.76,0,1.0
5882333,2.19,2.19,0,1.0
5893487,10.32,10.32,0,1.0
5766583,16.14,16.14,0,1.0
5831502,2.38,2.38,0,1.0
5742402,1.0226666666666664,1.017333333333333,1,1.0
5861762,88.78280000000002,88.78280000000002,1,1.0
5822280,3.0,3.0,1,1.5
35674,22.699999999999996,22.699999999999996,1,1.375
5774878,1.7220000000000004,1.7220000000000004,1,1.2666666666666666
5847641,7.62,7.335000000000001,0,1.25
5888104,40.18857142857142,40.18857142857142,1,1.0
5838572,3.65,3.65,0,0.5
5851181,3.5700000000000003,3.5700000000000003,0,1.0
5853034,14.29,14.29,0,1.0
5864264,0.87,0.84,1,2.0
5806381,11.589999999999998,11.589999999999998,0,1.0
5875792,2.028,2.028,0,1.0
5697504,6.326,6.326,0,1.0
5833657,5.71,5.71,0,1.0
5837862,3.49,3.49,0,1.0
5870616,5.24,5.24,0,1.0
5902008,7.14,7.14,0,1.0
5823463,4.091428571428572,4.0528571428571425,1,1.4285714285714286
5662745,7.7379999999999995,7.7379999999999995,0,1.0
5670333,11.03,11.03,0,1.0
5822321,3.0,3.0,0,1.0
5863505,3.1900000000000004,3.1900000000000004,1,1.0
5543,3.3299999999999987,3.3299999999999987,1,1.0
8198,10.78,10.78,0,1.0
5813862,3.9449999999999994,3.9449999999999994,1,1.5
5859339,1.75,1.705,0,0.75
5859452,8.686923076923078,8.686923076923078,1,0.9230769230769231
5885862,5.08,5.08,0,1.0
5785197,9.51,9.51,1,1.6666666666666667
5839048,5.534545454545456,5.521818181818183,1,1.2272727272727273
5889427,3.49,3.49,0,2.5
5567896,2.9842105263157896,2.9842105263157896,1,1.368421052631579
5846347,4.14,4.14,0,1.0
5882330,3.67,3.67,0,1.0
5901661,0.79,0.79,1,1.0
5811905,5.54,5.54,0,1.0
5857677,11.881249999999987,11.862499999999988,1,1.234375
5839261,1.9,1.9,0,3.0
5911273,13.95923076923077,13.87653846153846,1,1.0769230769230769
5886558,4.305272727272723,4.3025454545454505,1,1.0545454545454545
4938,1.4173333333333362,1.4145555555555585,1,1.0666666666666667
4649,0.3795454545454545,0.3795454545454545,1,1.0909090909090908
5674683,2.0438888888888886,2.0438888888888886,1,1.0
5885038,4.16,4.16,0,1.0
5635108,4.377142857142858,4.377142857142858,1,1.8571428571428572
5857042,4.367500000000001,4.367500000000001,1,1.0
5870069,1.11,1.11,0,1.0
5828842,15.71,15.71,0,1.0
5585380,19.05,19.05,1,1.75
5819268,4.546666666666667,4.546666666666667,1,1.0
5804609,3.97,3.97,0,1.0
5790486,3.81,3.81,0,1.0
5842748,23.81,23.81,1,1.2222222222222223
5711689,5.73,5.73,0,1.0
5724607,2.38,2.36,1,1.1538461538461537
5528,5.155555555555555,5.155555555555555,1,1.0
5811605,5.56,5.56,0,1.0
5927851,0.0,0.0,0,1.0
5825930,5.94375,5.94375,1,0.875
